protein_path,ligand_smiles,vina_score,split_name
ADRB1_MELGA_31_367_TM_0/4ami_B_rec_2vt4_p32_lig_tt_docked_0_pocket10.pdb,CCCN1CCO[C@@H]([C@@H](O)C[C@@H](C)CC)C1,-6.3,TRAINING
SYK_HUMAN_69_581_0/3bju_A_rec_3bju_atp_lig_tt_docked_0_pocket10.pdb,COC(=O)CCc1ccc(N)cc1,-7.1,TRAINING
PHIP_HUMAN_1310_1439_0/5enh_A_rec_5enj_5q9_lig_tt_min_0_pocket10.pdb,COc1ccc(C)cc1C(=O)[C@]1(C)CCCO1,-6.4,TRAINING
SMYD3_HUMAN_1_428_0/5hq8_B_rec_5ccm_4zx_lig_tt_min_0_pocket10.pdb,C[C@H](SCc1nc2ccccc2c(=O)[nH]1)C(=O)[O-],-6.2,TRAINING
TDT_MOUSE_133_530_0/4i29_A_rec_4qzd_dct_lig_tt_min_0_pocket10.pdb,Cc1cnc(CN2C[C@H](C)OCC2(C)C)cn1,-5.3,TRAINING
DCK_HUMAN_2_260_0/2no1_A_rec_3ipy_mlt_lig_tt_min_0_pocket10.pdb,C[C@@H](NC(=O)c1ccc(-c2ccc(Cl)cc2)s1)C1CC1,-6.1,TRAINING
URIC_ARTGO_4_300_0/2yzc_A_rec_2yzc_1al_lig_tt_min_0_pocket10.pdb,COC(=O)c1cc2ccccn2c2c(C(=O)OC)c(C(=O)OC)cc1-2,-5.5,TRAINING
BGAL_SULSO_1_489_0/1uwu_B_rec_1uwu_gox_lig_tt_min_0_pocket10.pdb,Cc1nc(C[C@H]2CC[C@@H](O)[C@@H]2C)sc1C,-6.9,TRAINING
PHIP_HUMAN_1310_1439_0/5enh_A_rec_5enj_5q9_lig_tt_min_0_pocket10.pdb,CC(=O)c1cccc(C(=O)[O-])c1C,-5.2,TRAINING
KDM1A_HUMAN_272_846_0/5lgt_A_rec_5lgn_6w0_lig_tt_min_0_pocket10.pdb,COc1ccc(S(=O)(=O)c2c(C)cc(C)n(CC(=O)Nc3cccc4ccccc34)c2=O)cc1,-9.6,TRAINING
LCAP_HUMAN_154_1025_0/5mj6_A_rec_5mj6_7o2_lig_tt_min_0_pocket10.pdb,O=C([C@@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(F)cc1)N1CCCCC1,-9.9,TRAINING
GLSK_HUMAN_219_537_0/3vp4_A_rec_3vp4_bp9_lig_tt_docked_6_pocket10.pdb,COc1cc(OC)c(NC(=O)c2cc(-c3cccnc3)nc3ccccc23)cc1Cl,-6.0,TRAINING
ENPL_HUMAN_69_337_0/1yt1_B_rec_2gfd_rda_lig_tt_docked_0_pocket10.pdb,O=C(CSc1nnc2n1CCN2c1ccccc1)Nc1cc(C(F)(F)F)ccc1Cl,-8.3,TRAINING
CAH12_HUMAN_29_291_0/4ww8_A_rec_4ww8_vd9_lig_tt_min_0_pocket10.pdb,c1csc(Cc2nnc(SCc3cn4ccccc4n3)n2C2CC2)c1,-6.8,TRAINING
AROE_HELPY_1_263_0/4fq8_B_rec_4fq8_skm_lig_it2_tt_docked_14_pocket10.pdb,CCCCc1nnc(NC(=O)c2ccc(C)c(S(=O)(=O)N3CCCCC3)c2)s1,-7.1,TRAINING
GSHR_HUMAN_49_522_catalytic_0/3djj_A_rec_3djj_ndp_lig_tt_docked_2_pocket10.pdb,CCOc1cccc(N2C(=O)/C(=C\c3ccc(N(C)C)c(Br)c3)C([O-])=NC2=S)c1,-7.5,TRAINING
LDI_CASDE_26_397_0/5g1u_A_rec_5g1u_64z_lig_tt_docked_0_pocket10.pdb,CC[C@H]1CCCCN1C(=O)c1nc(-c2ccccc2)n(-c2ccccc2)n1,-5.1,TRAINING
OBL_OBELO_1_195_0/4n1g_A_rec_2f8p_cei_lig_tt_docked_0_pocket10.pdb,O=C(Cc1ccc(O)cc1)Nc1ncc(-c2ccc(O)cc2)nc1Cc1ccccc1,-8.8,TRAINING
GCST_HUMAN_29_403_0/1wsv_B_rec_1wsv_thh_lig_tt_min_0_pocket10.pdb,CCNc1ccnc(-c2ccc(OC)nc2)n1,-6.3,TRAINING
GRIK2_HUMAN_426_807_0/3qxm_B_rec_1sd3_sym_lig_tt_min_0_pocket10.pdb,O=C(NC[C@H](c1ccco1)N1CCOCC1)NC(c1ccccc1)c1ccccc1,-4.7,TRAINING
FAAH1_RAT_32_577_0/3qj9_A_rec_3qj9_qj9_lig_tt_min_0_pocket10.pdb,Cc1noc(C)c1[C@H](C)NC(=O)N[C@H](CS(C)(=O)=O)c1ccccc1,-7.5,VALIDATION
RET2_HUMAN_2_134_0/1opb_B_rec_1opb_ret_lig_tt_min_0_pocket10.pdb,Cc1cc(=O)c(C(=O)NC[C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)c(C)n1C[C@H]1COc2ccccc2O1,-10.5,TRAINING
AMPL_BOVIN_33_518_0/1lcp_A_rec_1lcp_plu_lig_tt_docked_1_pocket10.pdb,COc1ccc([C@@H]2C(C(=O)c3ccc(Cl)cc3)=C([O-])C(=O)N2c2ccccc2)cc1,-6.1,TRAINING
BUB1_HUMAN_723_1085_ATPsite_0/4qpm_A_rec_4qpm_adp_lig_tt_docked_0_pocket10.pdb,Cc1n[nH]cc1C(=O)N1CC[C@](Cc2ccc(-c3ccsc3)cc2)(C(=O)NC(C)C)C1,-8.0,TRAINING
FA11_HUMAN_388_625_0/4wxi_A_rec_5exn_5su_lig_tt_min_0_pocket10.pdb,COc1cccc(N2C(=O)CSC23CCN(C(=O)Nc2ccccc2C)CC3)c1,-7.6,TRAINING
BPHA1_RHOJR_1_460_0/1ulj_A_rec_1ulj_bnl_lig_tt_docked_3_pocket10.pdb,CCN(CCC#N)[C@H](C)C(=O)N[C@@H](C)c1ccccc1C,-3.1,TRAINING
O16G1_BACSU_1_561_0/4m56_A_rec_4m56_glo_lig_tt_min_0_pocket10.pdb,CC[C@H]1Oc2ccc(NC(=O)c3cccc(F)c3)cc2CN(Cc2cccc(OC)c2)C1=O,-8.6,TRAINING
HYES_HUMAN_230_551_0/4j03_A_rec_5alm_7gm_lig_tt_docked_3_pocket10.pdb,C=CCNC(=O)[C@H](C)N[C@H](C)c1ccc(F)c(F)c1,-7.3,TRAINING
PTGES_HUMAN_3_152_0/4yk5_A_rec_5bqg_4uj_lig_tt_min_0_pocket10.pdb,Cc1cc(C(=O)N2CCC[C@@H](C(=O)Nc3ccccc3)C2)c2ccccc2n1,-7.1,TRAINING
ALR1_ECOLI_2_359_0/2rjh_A_rec_4xbj_in5_lig_tt_min_0_pocket10.pdb,Cc1sc2ncn(NC(=O)Cc3ccc(F)cc3)c(=O)c2c1-c1ccccc1,-10.8,TRAINING
PDE5A_HUMAN_533_861_0/3hc8_A_rec_1udu_cia_lig_tt_docked_1_pocket10.pdb,O=C(CC[C@H]1CCCO1)Nc1cccnc1,-7.0,TRAINING
IABF_STRAW_27_481_0/3akh_A_rec_3akg_ahr_lig_tt_min_0_pocket10.pdb,O=C(c1cccc(N2CCCC2=O)c1)N1CCN(Cc2csc(-c3ccccc3)n2)CC1,-7.3,VALIDATION
RBL_THEKO_1_444_0/3a13_A_rec_3a13_cap_lig_tt_min_0_pocket10.pdb,CC(C)(C)[C@H](O)CNC(=O)N[C@H]1CCCC1(C)C,-6.2,TRAINING
PTPRB_HUMAN_1666_1972_0/2i5x_B_rec_2i5x_ua5_lig_tt_min_0_pocket10.pdb,O=C1CC[C@@H](COC(=O)/C=C/c2ccco2)N1,-5.6,TRAINING
OPRM_MOUSE_52_354_0/5c1m_A_rec_5c1m_4vo_lig_tt_docked_0_pocket10.pdb,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc([N+](=O)[O-])cc2)N1,-8.9,TRAINING
BRI1_ARATH_26_786_0/4lsa_A_rec_4lsa_bld_lig_tt_min_0_pocket10.pdb,Fc1ccc([C@@H]2[C@H]3[NH+]=c4ccccc4=C3CCN2Cc2cccn2-c2ncccn2)cc1,-10.1,TRAINING
MAP1_ECOLI_2_264_0/2gg8_A_rec_2gu5_nlp_lig_tt_docked_1_pocket10.pdb,N#CC1(N2CCCCCC2)CNC1,-5.8,TRAINING
CHIA1_ASPFM_28_337_0/2xuc_B_rec_2xuc_xrg_lig_tt_min_0_pocket10.pdb,C[C@@H](O)CNc1[nH+]c2ccccc2n1CC(=O)NC(C)(C)C,-5.8,TRAINING
BACB_BACSU_1_235_0/3h7j_A_rec_3h9a_ppy_lig_tt_docked_2_pocket10.pdb,Cn1c(=O)c2c(nc(Cl)n2CC(=O)c2ccc(C3CCCCC3)cc2)n(C)c1=O,-4.2,TRAINING
ALBU_HUMAN_25_609_warfarinSite_0/2xvw_A_rec_2xvw_myr_lig_tt_docked_9_pocket10.pdb,CCOC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)N(C(C)=O)CCO3)cc1,-8.4,TRAINING
VDR_RAT_116_422_ligBind_0/3afr_A_rec_3wt7_ya2_lig_tt_docked_0_pocket10.pdb,NC(=O)C1CCN(C(=O)/C=C/c2cn(-c3ccccc3)nc2-c2cccs2)CC1,-10.4,VALIDATION
BGAL_SULSO_1_489_0/1uwu_B_rec_1uwu_gox_lig_tt_min_0_pocket10.pdb,Cc1ccc(Cn2nc(C)c(C(=O)NC[C@H]3COC4(CCCCCC4)O3)c2Cl)cc1,-8.3,TRAINING
GRIK3_RAT_426_806_0/5nf6_A_rec_5o4f_8ve_lig_tt_docked_0_pocket10.pdb,C#CCNC(=O)c1cc(Cl)cc2cccnc12,-5.7,TRAINING
SERA_HUMAN_95_308_0/5n53_B_rec_5ofv_9tz_lig_tt_docked_2_pocket10.pdb,CN1CCc2c(sc3nc(SCC(=O)NCc4ccco4)n(-c4ccccc4)c(=O)c23)C1,-6.8,TRAINING
BLA1_KLEPN_19_286_tazobactam2_0/1n9b_A_rec_4fcf_tau_lig_tt_min_0_pocket10.pdb,COc1ccc(C[NH+]2CCC(c3ccnn3CCO)CC2)cc1SC,-5.5,TRAINING
CCR2_HUMAN_37_313_TM_0/5t1a_A_rec_5t1a_73r_lig_tt_min_0_pocket10.pdb,O=C(N[C@H](c1ccc(Cl)cc1)C1CC1)N1CCCSCC1,-7.5,TRAINING
OGA_HUMAN_58_704_0/5vvx_A_rec_5m7s_nht_lig_tt_docked_0_pocket10.pdb,CC[C@](C)([NH3+])COCc1ccnc2ccccc12,-5.2,TRAINING
JAK2_HUMAN_536_835_ATPsite_0/5usz_A_rec_5ut3_ik1_lig_tt_docked_12_pocket10.pdb,CCSc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCN(C(C)=O)C3)cc1,-7.5,TRAINING
HPAB_THET8_1_481_0/2yym_A_rec_2yym_4hp_lig_tt_min_0_pocket10.pdb,CC(C)Cn1c(SCc2cccc(F)c2)nc2cc(C(=O)NC(C)C)ccc2c1=O,-8.0,TRAINING
AL7A1_HUMAN_27_537_0/2j6l_A_rec_4zul_un1_lig_tt_min_0_pocket10.pdb,Cc1[nH]c2ccccc2c1[C@H](C(=O)[O-])[NH+]1CCN(C=O)CC1,-6.6,TRAINING
DCK_HUMAN_2_260_0/2no1_A_rec_3ipy_mlt_lig_tt_min_0_pocket10.pdb,COc1ccccc1C(=O)Nc1ccc(-c2nnc(SCC(=O)N3CCOCC3)n2C)cc1,-6.5,TRAINING
CPXM_BACME_1_410_0/5iki_B_rec_5iki_a9h_lig_tt_docked_1_pocket10.pdb,Cc1cc(N2CCC(C(=O)N3CCN(C)CC3)CC2)n2nc(C)c(-c3ccc(Cl)cc3)c2n1,-8.7,VALIDATION
BRD4_HUMAN_42_168_0/5d24_A_rec_4f3i_0s6_lig_tt_min_0_pocket10.pdb,C[C@H]1CCCN(S(=O)(=O)c2cc(C(=O)N(Cc3ccco3)Cc3ccco3)ccc2Cl)C1,-7.3,TRAINING
RXRA_HUMAN_222_461_coactiv_0/3fal_C_rec_3fal_lo2_lig_tt_min_0_pocket10.pdb,O=C(Nc1ccccc1C(F)(F)F)N1CCC(N2CCN(Cc3ccccc3)C(=O)C2=O)CC1,-8.6,TRAINING
KC1G3_HUMAN_34_360_0/4g17_A_rec_4hgs_15g_lig_tt_min_0_pocket10.pdb,CCCCN(C[C@@H]1C=c2ccc(C)cc2=[NH+]C1=O)C(=O)c1ccc(Cl)cc1,-7.8,TRAINING
GRM3_HUMAN_25_507_ECD_0/2e4y_A_rec_2e4v_2cg_lig_tt_docked_1_pocket10.pdb,CCCn1cc(NC(=O)c2cnn(-c3ccc(Cl)cc3Cl)c2)cn1,-3.8,TRAINING
UBIC_ECOLI_2_165_0/1xlr_A_rec_1tt8_phb_lig_tt_min_0_pocket10.pdb,CN(Cc1ccc(O)cc1)C(=O)Cc1ccc(-n2cccc2)cc1,-4.4,TRAINING
TGFR2_HUMAN_42_155_0/4p7u_A_rec_4p7u_1ps_lig_tt_docked_10_pocket10.pdb,CC[C@@H]1[C@H](C(C)C)N1S(=O)(=O)c1ccc(C)cc1,-5.8,TRAINING
ADAS_CAVPO_15_658_0/5ae3_B_rec_5ae3_awb_lig_tt_min_0_pocket10.pdb,C#CCN(Cc1ccc(F)cc1)Cc1ccccc1N1CCN(C(C)=O)CC1,-9.7,TRAINING
UBIX_PSEAE_1_209_0/3zqu_A_rec_4zag_4lr_lig_tt_docked_0_pocket10.pdb,CC(C)NS(=O)(=O)c1ccc(NC(=O)COc2ccc(Br)cc2F)cc1,-7.8,TRAINING
TRT14_ASPTN_2_142_0/5wqh_D_rec_5wqi_7x0_lig_tt_docked_1_pocket10.pdb,O=C([O-])C1=NN(c2cc(F)ccc2F)[C@@H](c2ccccc2)C1,-8.4,TRAINING
ALF_ECOLI_1_359_0/1b57_A_rec_1b57_pgh_lig_tt_min_0_pocket10.pdb,CC(=O)NC1(C#N)CCCC1,-3.2,TRAINING
LEC_ERYCO_27_267_0/3n36_A_rec_3n36_gla_lig_tt_docked_0_pocket10.pdb,COC(=O)C1=C(C)NC(=O)/C1=C\c1cc(C)n(-c2cccc(C)c2)c1C,-5.9,TRAINING
BRI1_ARATH_26_786_0/4lsa_A_rec_4lsa_bld_lig_tt_min_0_pocket10.pdb,Cc1ccc(-n2ncc(C(=O)Nc3cc(Cl)ccc3C)c2C2CC[NH2+]CC2)cc1,-8.8,TRAINING
BGAL_HUMAN_22_677_0/3wf2_A_rec_3wf2_ndj_lig_tt_docked_0_pocket10.pdb,Cc1nonc1Cn1ccnc1C#N,-5.3,TRAINING
OX1R_HUMAN_1_380_0/4zjc_A_rec_4zjc_4ot_lig_tt_docked_1_pocket10.pdb,COC(=O)c1ccc(CNC(=O)CNC(=O)c2cccc(Br)c2)cc1,-7.2,TRAINING
PDCH_SPHPI_1_293_0/4di8_A_rec_4di8_0gy_lig_tt_docked_0_pocket10.pdb,CC(C)c1c(C(=O)N2CCN(c3ncccn3)CC2)cnn1-c1cccc(Cl)c1,-4.2,TRAINING
TOP2B_HUMAN_432_1213_0/5gwi_A_rec_3qx3_evp_lig_tt_min_0_pocket10.pdb,CC(=O)N[C@@]1(C(F)(F)F)NC(=O)N(C)C1=O,-3.7,TRAINING
TPL_CITFR_1_456_0/2vlh_A_rec_2ycn_p61_lig_tt_docked_1_pocket10.pdb,CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC2(C)C)c1,-6.4,TRAINING
DEOD_ECOLI_2_238_0/1pr0_A_rec_1ov6_dbm_lig_tt_min_0_pocket10.pdb,C=CCC[C@H](CCC(F)(F)F)[NH2+]C,-5.0,TRAINING
SETD7_HUMAN_340_366_pep_0/1o9s_B_rec_3cbp_sfg_lig_tt_min_0_pocket10.pdb,O=C(NCc1ccc(C(F)(F)F)cc1)c1cccc(OC[C@H]2CCCO2)c1,-8.3,TRAINING
PCXA_ACIAD_1_209_0/2buu_A_rec_1eob_dhb_lig_tt_docked_2_pocket10.pdb,Cc1c(CNC(=O)Nc2cccc(N3CCCCCC3)c2)cnn1C,-8.8,TRAINING
EGTD_MYCS2_1_321_0/4uy6_A_rec_4pio_sah_lig_tt_min_0_pocket10.pdb,C[C@H]1CCN(C(=O)c2cc(F)ccc2O)C[C@@H]1O,-8.1,TRAINING
BRD9_HUMAN_133_241_0/4uiu_A_rec_4uiu_tvu_lig_tt_min_0_pocket10.pdb,COc1ccc(-c2csc(-c3nnn(-c4ccc(OCc5ccccc5)cc4)c3N)n2)cc1,-7.8,TRAINING
ARLY2_ANAPL_4_468_0/1tjw_B_rec_1k7w_as1_lig_tt_min_0_pocket10.pdb,N#Cc1ccc(OCC(=O)NNC(=O)Cc2cn3ccccc3n2)cc1,-7.0,TRAINING
PURA_ECOLI_2_432_0/1nht_A_rec_1qf5_rpl_lig_tt_docked_1_pocket10.pdb,COc1ccc2c(c1)C/C(=N\O)C2=O,-7.3,TRAINING
BRI1_ARATH_26_786_0/4lsa_A_rec_4lsa_bld_lig_tt_min_0_pocket10.pdb,OCCN1CC[NH+](C2CCN(C3CCCCCC3)CC2)CC1,-7.7,TRAINING
CLK1_HUMAN_147_484_0/1z57_A_rec_5j1w_6fb_lig_tt_docked_0_pocket10.pdb,O=C(NCC[NH+]1CCCCC1)NC[C@@H]1CCS(=O)(=O)C1,-7.4,TRAINING
VE2_HPV11_2_203_0/1r6n_A_rec_1r6n_434_lig_tt_min_0_pocket10.pdb,CCN(C(=O)c1ccc(Cl)c(S(=O)(=O)N2C[C@H](C)O[C@@H](C)C2)c1)c1ccccc1C,-7.2,TRAINING
GABR1_HUMAN_164_576_0/4mrm_A_rec_4mrm_2by_lig_tt_min_0_pocket10.pdb,C[C@H](c1ccccc1)[N@@H+]1CC[C@H](NCC[N@H+](C)C2CCCC2)C1,-6.7,TRAINING
HSAD_MYCTU_3_290_0/2wue_B_rec_2wuf_kem_lig_tt_min_0_pocket10.pdb,Cc1cc(C)c2cc(CN(Cc3cccnc3)C(=O)Nc3ccccc3Cl)c(=O)[nH]c2c1,-8.8,TRAINING
FA7_HUMAN_149_466_0/1w7x_H_rec_4ng9_2ke_lig_tt_min_0_pocket10.pdb,CCn1c(C(=O)NCCc2ccccc2F)cc2sccc21,-7.2,TRAINING
1433B_HUMAN_1_240_pep_0/5n10_A_rec_5f74_amp_lig_tt_min_0_pocket10.pdb,Cc1nc(-c2ccccc2)sc1C(=O)N1CCC([C@@H](C)C(=O)NCc2ccc(F)cc2)CC1,-7.7,TRAINING
AAUA_ALCFA_57_182_0/2agw_D_rec_2iuq_tss_lig_tt_docked_4_pocket10.pdb,O=C(NC[C@H](O)c1ccco1)c1ccc(-n2cnc3ccccc32)cc1,-9.2,TRAINING
PUNA_MYCTU_1_268_0/1i80_A_rec_3scz_hpa_lig_it2_tt_docked_4_pocket10.pdb,Cc1n[nH]c2ncc(NC(=O)N[C@H](C)c3nc(C4CCCC4)no3)cc12,-8.3,TRAINING
BRI1_ARATH_864_1168_0/4q5j_A_rec_4oh4_anp_lig_tt_docked_2_pocket10.pdb,CCNC(=O)[C@@H](CC)Oc1ccccc1,-6.0,TRAINING
JAK1_HUMAN_854_1154_0/4ivc_B_rec_5khx_6te_lig_tt_docked_2_pocket10.pdb,NC(=O)c1cc(-c2ccccc2)sc1NC(=O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,-10.4,TRAINING
RET2_HUMAN_2_134_0/1opb_B_rec_1opb_ret_lig_tt_min_0_pocket10.pdb,Clc1ccc(N2CCOCC2)cn1,-6.0,TRAINING
LPAR1_HUMAN_1_326_0/4z34_A_rec_4z36_on3_lig_tt_docked_0_pocket10.pdb,Cc1ccc([C@@H](O)[C@]2(C[NH3+])CCC[C@H](C)C2)cc1F,-7.4,TRAINING
DRTS_PLAFK_1_608_0/3qgt_A_rec_3qgt_cp6_lig_tt_docked_0_pocket10.pdb,C[C@@H]1CN(C(=O)Cn2cc(NCc3[nH]cc[nH+]3)cn2)C[C@@H](C)O1,-7.3,TRAINING
LDHA_HUMAN_2_332_0/4aje_D_rec_4aje_mli_lig_tt_min_0_pocket10.pdb,C[N@@H+]1CCC[C@@H](C[NH2+]CC(=O)[O-])C1,-5.1,TRAINING
DHPH_RHOSO_2_356_0/1bw9_A_rec_1c1x_hfa_lig_tt_min_0_pocket10.pdb,COc1cccc([C@H](C)CC(=O)Nc2cccc(CS(N)(=O)=O)c2)c1,-6.9,TRAINING
DCPS_HUMAN_37_337_0/3bla_A_rec_4qde_30s_lig_tt_docked_3_pocket10.pdb,CCOc1ccc(C(=O)c2cn(Cc3cccc(C)c3)c3ccc(OC)cc3c2=O)cc1,-9.6,TRAINING
NEUL_RAT_31_704_0/4fxy_P_rec_4fxy_0w2_lig_tt_docked_0_pocket10.pdb,O[C@@H](CNc1nc2ccccc2o1)c1ccc(Cl)cc1,-8.2,TRAINING
TPA1_YEAST_17_644_0/4nhm_A_rec_4nhk_pd2_lig_tt_min_0_pocket10.pdb,CC(C)(COC(=O)c1ccc2nncn2c1)c1ccccc1,-8.0,VALIDATION
GLNB_SYNE7_1_112_0/2xzw_B_rec_2xzw_atp_lig_tt_min_0_pocket10.pdb,COc1ccc([C@@H]2C[C@H](c3ccccc3)n3nc(NC(=O)c4ccco4)nc3N2)cc1,-5.1,TRAINING
DCLK1_HUMAN_370_649_0/5jzj_B_rec_5jzj_an2_lig_tt_min_0_pocket10.pdb,COc1cc([C@@H]2C3=C(CC(C)(C)CC3=O)Nc3ncnn32)ccc1OCc1ccccc1F,-8.6,TRAINING
LDI_CASDE_26_397_0/5g1u_A_rec_5g1u_64z_lig_tt_docked_0_pocket10.pdb,CCNc1cc(C(C)C)nc(-c2cscc2C)n1,-5.3,TRAINING
SYWC_HUMAN_89_471_0/2qui_B_rec_2qui_ltn_lig_tt_min_0_pocket10.pdb,COc1ccc(CNC(=O)C[C@H]2Sc3ccc(Cl)cc3NC2=O)cn1,-8.0,TRAINING
G6PI_TRYBB_1_607_0/2o2c_A_rec_2o2c_g6q_lig_tt_min_0_pocket10.pdb,CCCN1CCO[C@H]([C@H](O)C[C@@H](C)CC)C1,-5.8,TRAINING
DXR_ECOLI_1_398_0/1onp_A_rec_1onp_fom_lig_tt_docked_2_pocket10.pdb,CCCCNC(=O)[C@@H]1CC2=c3ccccc3=[NH+][C@H]2[C@@H]2c3ccccc3C(=O)N12,-7.4,TRAINING
NANL_MACDE_81_759_0/2sli_A_rec_2sli_skd_lig_tt_docked_0_pocket10.pdb,C[C@@H]1C[C@H]1C(=O)N1CCN(C(=O)N[C@@H](c2ccc(F)cc2)C2CCC2)CC1,-6.4,VALIDATION
OXDA_PIG_1_345_0/4yjd_A_rec_1ve9_bez_lig_tt_docked_9_pocket10.pdb,Cc1c(Cl)ccc2sc(N(CCC[NH+](C)C)C(=O)[C@H]3Oc4ccccc4O[C@H]3C)nc12,-8.6,TRAINING
ABP1_MAIZE_39_201_0/1lrh_B_rec_1lrh_nla_lig_tt_docked_0_pocket10.pdb,Cc1ccc([C@H](C)[NH2+]Cc2ccc(C(=O)N3CCCCC3)cc2)cc1F,-6.6,VALIDATION
PDC1_YEAST_1_561_0/1qpb_A_rec_2w93_tpp_lig_tt_docked_1_pocket10.pdb,Cc1cncc(NC(=O)c2ccc([S@@](C)=O)cc2)c1,-8.3,VALIDATION
CBR1_HUMAN_2_277_0/1wma_A_rec_1wma_ab3_lig_tt_min_0_pocket10.pdb,Cc1ccsc1/C=N\c1ccccc1O,-5.2,TRAINING
PARP1_CHICK_652_1011_0/1efy_A_rec_3pax_3mb_lig_tt_min_0_pocket10.pdb,CC(C)CN1C(=O)c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(C[C@@H]3CCCO3)C4=O)cc2C1=O,-7.3,TRAINING
PARE_STRPN_1_226_0/5j5p_B_rec_5j5p_anp_lig_tt_docked_0_pocket10.pdb,C=C(C)CCc1ccccc1C(=O)OCC,-6.2,TRAINING
BGLR_ECOLI_1_603_0/5czk_B_rec_5czk_57z_lig_tt_min_0_pocket10.pdb,Cc1nn(Cc2ccccc2)c(Cl)c1CNc1cnn(-c2ncccn2)c1,-8.9,TRAINING
GPMI_GEOSE_1_511_0/1o98_A_rec_1o98_2pg_lig_tt_min_0_pocket10.pdb,CC(C)CCc1ccc(S(=O)(=O)N2CC[C@]3(CC2)NC(=O)[C@]2(CCCCC2)N3)cc1,-3.8,TRAINING
PEPQ_ALTSX_1_438_0/3l7g_B_rec_4zwp_m44_lig_tt_docked_1_pocket10.pdb,COc1cccc(N2C[C@H](Cc3ccccc3)N(C(=O)CC[NH+](C)C)CC2=O)c1,-6.6,TRAINING
BRDT_HUMAN_19_137_0/4flp_A_rec_4flp_jq1_lig_tt_docked_1_pocket10.pdb,C[C@H](NC(=O)N1CCc2cc(F)ccc2C1)C(=O)NCc1ccco1,-8.4,TRAINING
PGK1_HUMAN_2_417_0/5m3u_A_rec_5m3u_adp_lig_tt_min_0_pocket10.pdb,Cc1cc(CN2CCN3C(=O)NC[C@@H]3C2)cc(C)c1OC(F)F,-7.4,VALIDATION
QUEF_BACSU_8_165_0/4fgc_A_rec_4f8b_gd1_lig_tt_docked_1_pocket10.pdb,CCOC(=O)c1c(NC(=O)N2CC[C@H](C)[C@H](O)C2)sc(C)c1CC,-5.9,VALIDATION
GSH1_YEAST_1_678_0/3lvv_A_rec_3lvv_lbp_lig_tt_min_0_pocket10.pdb,C[C@@H]1CN(c2cnc(C[NH3+])cn2)C[C@@H]1C,-6.0,TRAINING
HIS4_MYCTU_1_244_0/2y85_A_rec_2y85_137_lig_tt_min_0_pocket10.pdb,Cc1ccc(NC(=O)COc2ccc(/C=C3/C(=O)N(c4ccc(C)cc4)C(=O)N=C3[O-])cc2)cc1,-8.3,TRAINING
BPHB_COMTE_1_281_0/3zv6_A_rec_3zv6_4hb_lig_tt_docked_9_pocket10.pdb,NC(=O)c1cccc(C[NH2+]C[C@@H]2CC=CCC2)c1,-7.7,TRAINING
FA11_HUMAN_388_625_0/4wxi_A_rec_5exn_5su_lig_tt_min_0_pocket10.pdb,Cc1cc(C(=O)[C@@H](C#N)c2ccccn2)c(C)s1,-6.1,TRAINING
PPARD_HUMAN_169_441_0/1y0s_A_rec_1gwx_433_lig_tt_docked_4_pocket10.pdb,Cc1cccc(-n2nc3c(c2-n2cccc2)CN(C(=O)COc2ccccc2F)C3)c1,-10.3,TRAINING
LYSN_THET2_1_397_0/3cbf_A_rec_2zyj_pgu_lig_tt_docked_0_pocket10.pdb,O=C(CCCOCc1ccccc1)N1CCC[C@@H](n2cc[nH+]c2)C1,-5.1,TRAINING
OPSD_HUMAN_1_348_alloEH567_0/1l9h_A_rec_1l9h_bng_lig_tt_min_0_pocket10.pdb,CCOC(=O)C1=C(C)N=C(C)[C@H]1S(=O)(=O)N1CCC[C@H](C(=O)NC2CCCCCC2)C1,-5.3,TRAINING
TRPC_SULSO_27_248_0/1lbl_A_rec_1lbl_137_lig_tt_docked_0_pocket10.pdb,C[C@@H]1CN(Cc2ccc(C(N)=O)cc2[N+](=O)[O-])C(C)(C)CO1,-6.0,TRAINING
GLNA_HUMAN_2_369_0/2qc8_B_rec_2qc8_p3s_lig_tt_min_0_pocket10.pdb,CCOC(=O)c1sc2ncnc(NCC(C)(C)N3C[C@@H](C)O[C@@H](C)C3)c2c1C,-5.4,TRAINING
GCST_THEMA_1_364_H4folate_0/1woo_A_rec_1woo_thg_lig_tt_min_0_pocket10.pdb,C[C@H](Oc1ccccc1C(F)(F)F)C(=O)Nc1ccn(C)n1,-8.4,TRAINING
CAH2_HUMAN_2_260_0/1if9_A_rec_3v7x_d7a_lig_tt_docked_1_pocket10.pdb,COc1cccc(CC2=NO[C@@H](C(=O)N3CCC[C@H](COc4ccc(F)cc4)C3)C2)c1,-7.1,TRAINING
